interaction_id,user_id,product_id,category,price,date,month,clicked,purchased,seasonal_multiplier
I0153131,U08699,E0015,electronics,1055.43,2023-12-04,12,1,1,2.918
I0153132,U04968,F0102,fashion,140.52,2024-04-30,4,0,0,1.358
I0153133,U02383,F0098,fashion,265.18,2024-04-09,4,0,0,1.159
I0153134,U03574,E0161,electronics,274.33,2023-09-30,9,0,0,0.839
I0153135,U05245,E0289,electronics,1361.83,2024-03-10,3,0,0,0.592
I0153136,U05011,E0122,electronics,232.01,2023-04-04,4,0,0,0.758
I0153137,U00176,E0184,electronics,100.48,2023-10-20,10,0,0,0.964
I0153138,U01880,E0061,electronics,324.56,2023-02-01,2,0,0,0.571
I0153139,U03811,E0195,electronics,868.01,2024-08-08,8,0,0,1.773
I0153140,U00311,F0482,fashion,124.05,2023-02-24,2,0,0,0.873
I0153141,U06213,F0008,fashion,201.46,2024-01-07,1,0,0,2.125
I0153142,U07912,E0112,electronics,97.23,2023-09-10,9,0,0,1.691
I0153143,U09767,E0174,electronics,608.34,2023-04-22,4,0,0,0.574
I0153144,U02621,E0122,electronics,232.01,2023-09-13,9,0,0,1.133
I0153145,U04264,E0193,electronics,734.76,2023-03-27,3,0,0,0.939
I0153146,U06247,E0245,electronics,1444.68,2024-08-13,8,0,0,1.862
I0153147,U04009,F0026,fashion,146.66,2024-01-01,1,0,0,2.113
I0153148,U03048,F0266,fashion,50.12,2024-02-14,2,0,0,0.802
I0153149,U06756,F0126,fashion,33.91,2024-03-20,3,0,0,0.809
I0153150,U04719,F0164,fashion,188.88,2024-12-20,12,0,0,1.12
I0153151,U06624,F0310,fashion,246.62,2024-03-14,3,1,0,1.495
I0153152,U00656,F0183,fashion,158.73,2023-01-20,1,0,0,1.916
I0153153,U08950,F0191,fashion,123.08,2023-01-18,1,0,0,1.882
I0153154,U09737,F0499,fashion,289.58,2023-12-09,12,1,0,2.039
I0153155,U08349,E0140,electronics,102.6,2024-05-19,5,0,0,0.573
I0153156,U00812,F0270,fashion,191.02,2024-04-13,4,1,0,0.908
I0153157,U03011,F0030,fashion,256.34,2024-05-31,5,1,0,1.092
I0153158,U00267,E0263,electronics,60.78,2023-12-27,12,1,0,2.783
I0153159,U09406,F0221,fashion,276.65,2024-11-03,11,0,0,1.68
I0153160,U05724,F0406,fashion,128.65,2023-10-12,10,0,0,0.946
I0153161,U08150,E0149,electronics,785.63,2024-02-21,2,0,0,0.961
I0153162,U05236,E0231,electronics,1290.82,2024-07-17,7,0,0,0.742
I0153163,U09965,E0064,electronics,811.95,2024-08-22,8,0,0,1.916
I0153164,U00557,F0381,fashion,248.65,2024-07-22,7,0,0,2.023
I0153165,U08723,F0334,fashion,129.2,2024-08-28,8,0,0,2.129
I0153166,U03497,F0077,fashion,87.79,2024-10-17,10,0,0,1.206
I0153167,U03449,F0042,fashion,132.15,2024-09-30,9,0,0,0.917
I0153168,U05903,F0006,fashion,113.03,2024-08-18,8,0,0,2.456
I0153169,U08340,E0088,electronics,332.6,2023-01-29,1,0,0,0.842
I0153170,U07067,E0252,electronics,709.94,2023-06-13,6,0,0,0.938
I0153171,U01425,F0010,fashion,44.28,2023-12-11,12,0,0,1.195
I0153172,U05461,F0239,fashion,49.0,2023-09-17,9,0,0,0.836
I0153173,U00092,E0244,electronics,292.79,2024-12-20,12,0,0,2.963
I0153174,U04887,E0055,electronics,249.0,2023-04-14,4,0,0,0.853
I0153175,U05915,F0365,fashion,279.16,2023-06-08,6,0,0,1.85
I0153176,U05257,E0173,electronics,387.55,2024-08-29,8,0,0,1.869
I0153177,U09641,E0201,electronics,177.93,2024-08-07,8,0,0,1.706
I0153178,U04904,F0035,fashion,174.68,2024-11-24,11,0,0,1.28
I0153179,U08320,F0310,fashion,246.62,2023-12-13,12,0,0,1.683
I0153180,U06608,E0198,electronics,941.28,2023-04-16,4,0,0,1.173
I0153181,U06941,F0403,fashion,164.77,2024-07-10,7,0,0,0.98
I0153182,U08162,F0010,fashion,44.28,2024-12-02,12,0,0,1.641
I0153183,U02896,E0260,electronics,1359.58,2023-04-04,4,0,0,0.569
I0153184,U07781,F0419,fashion,230.15,2023-05-17,5,0,0,1.105
I0153185,U05549,F0415,fashion,275.67,2024-01-01,1,0,0,1.94
I0153186,U03644,E0021,electronics,126.29,2024-05-08,5,0,0,0.619
I0153187,U07803,F0427,fashion,172.25,2024-05-19,5,0,0,0.827
I0153188,U01341,E0193,electronics,734.76,2024-10-14,10,0,0,0.58
I0153189,U06464,E0006,electronics,1229.85,2023-02-17,2,1,1,1.027
I0153190,U09871,E0125,electronics,279.14,2023-03-27,3,0,0,0.823
I0153191,U02212,F0006,fashion,113.03,2024-03-04,3,0,0,0.985
I0153192,U09331,E0275,electronics,1231.95,2023-10-15,10,0,0,0.827
I0153193,U03590,F0471,fashion,263.19,2024-05-07,5,0,0,1.065
I0153194,U01128,F0370,fashion,34.86,2024-07-13,7,0,0,2.035
I0153195,U04711,E0299,electronics,434.38,2024-07-03,7,0,0,0.573
I0153196,U08932,F0340,fashion,221.62,2023-01-26,1,1,0,1.912
I0153197,U01785,E0063,electronics,584.79,2023-09-01,9,0,0,1.391
I0153198,U04103,F0222,fashion,22.03,2023-10-10,10,0,0,0.879
I0153199,U09873,F0312,fashion,252.71,2024-06-13,6,0,0,2.194
I0153200,U03356,E0155,electronics,125.58,2023-02-27,2,0,0,0.852
I0153201,U03789,F0461,fashion,25.75,2023-02-02,2,0,0,0.845
I0153202,U02267,E0235,electronics,1276.52,2023-04-12,4,0,0,0.667
I0153203,U09099,F0386,fashion,104.25,2023-02-25,2,0,0,0.948
I0153204,U01195,F0428,fashion,191.88,2023-02-23,2,0,0,0.915
I0153205,U03460,F0074,fashion,42.99,2023-04-23,4,0,0,0.802
I0153206,U04926,E0028,electronics,473.88,2023-01-11,1,0,0,0.756
I0153207,U07259,F0244,fashion,281.01,2024-09-27,9,0,0,0.761
I0153208,U00445,E0288,electronics,148.34,2023-10-16,10,1,1,1.066
I0153209,U03548,F0475,fashion,174.34,2024-06-04,6,0,0,1.842
I0153210,U08653,E0105,electronics,1294.42,2023-01-23,1,0,0,0.888
I0153211,U06335,E0029,electronics,1296.27,2024-02-02,2,0,0,0.884
I0153212,U04203,F0013,fashion,115.32,2024-06-07,6,0,0,0.862
I0153213,U04667,F0347,fashion,178.8,2023-09-16,9,0,0,0.921
I0153214,U03863,F0215,fashion,258.63,2024-04-28,4,0,0,0.848
I0153215,U01022,F0155,fashion,185.09,2023-12-18,12,0,0,0.879
I0153216,U08677,E0128,electronics,984.02,2024-03-24,3,0,0,0.807
I0153217,U01179,E0095,electronics,1463.76,2023-12-20,12,1,0,2.427
I0153218,U09247,E0102,electronics,756.29,2023-04-27,4,0,0,0.792
I0153219,U07118,E0203,electronics,436.99,2023-05-13,5,0,0,0.741
I0153220,U09242,E0279,electronics,1495.87,2023-05-29,5,0,0,0.808
I0153221,U08391,F0291,fashion,158.29,2023-01-19,1,0,0,1.991
I0153222,U06382,F0374,fashion,59.68,2023-07-27,7,0,0,1.934
I0153223,U08137,E0219,electronics,901.51,2023-08-27,8,1,0,1.43
I0153224,U05522,E0185,electronics,949.65,2024-11-15,11,0,0,2.64
I0153225,U00322,E0266,electronics,1151.19,2024-01-10,1,0,0,0.833
I0153226,U07183,E0182,electronics,850.7,2024-04-21,4,1,0,0.706
I0153227,U00778,E0239,electronics,577.56,2023-01-09,1,0,0,0.513
I0153228,U04230,E0269,electronics,604.11,2023-04-26,4,0,0,0.711
I0153229,U04649,F0209,fashion,57.32,2024-10-16,10,1,0,0.873
I0153230,U03410,F0428,fashion,191.88,2024-05-23,5,0,0,0.981
I0153231,U06091,E0095,electronics,1463.76,2024-03-15,3,0,0,0.964
I0153232,U05600,F0145,fashion,165.47,2024-01-09,1,0,0,1.675
I0153233,U07494,F0231,fashion,185.5,2023-10-16,10,0,0,1.185
I0153234,U08750,E0003,electronics,238.25,2023-02-10,2,0,0,0.913
I0153235,U01869,E0055,electronics,249.0,2024-06-06,6,0,0,0.845
I0153236,U01711,F0159,fashion,84.42,2024-03-22,3,0,0,1.134
I0153237,U03876,F0013,fashion,115.32,2023-06-06,6,0,0,2.237
I0153238,U00025,E0111,electronics,404.56,2023-07-26,7,0,0,0.755
I0153239,U08231,E0018,electronics,219.01,2023-04-23,4,0,0,0.58
I0153240,U03317,F0080,fashion,53.77,2023-01-03,1,0,0,2.082
I0153241,U04941,F0236,fashion,211.76,2024-11-11,11,0,0,1.745
I0153242,U04092,E0283,electronics,293.26,2023-06-07,6,0,0,0.659
I0153243,U08535,F0280,fashion,75.16,2024-11-29,11,0,0,1.713
I0153244,U01255,F0274,fashion,41.04,2023-05-09,5,0,0,0.832
I0153245,U09841,F0370,fashion,34.86,2024-11-24,11,1,0,1.445
I0153246,U05497,F0466,fashion,102.23,2023-02-17,2,0,0,0.928
I0153247,U07194,E0195,electronics,868.01,2023-09-25,9,0,0,0.976
I0153248,U01179,E0015,electronics,1055.43,2023-08-04,8,0,0,1.967
I0153249,U00545,F0498,fashion,106.94,2024-12-15,12,0,0,1.985
I0153250,U00815,E0044,electronics,568.12,2023-03-19,3,1,0,0.862
I0153251,U02520,E0246,electronics,692.47,2024-03-07,3,0,0,0.648
I0153252,U00734,F0111,fashion,147.59,2023-09-12,9,0,0,0.897
I0153253,U03862,F0462,fashion,43.99,2024-10-26,10,0,0,0.687
I0153254,U06970,F0233,fashion,221.82,2023-09-07,9,1,0,0.812
I0153255,U03855,F0366,fashion,66.69,2023-08-14,8,0,0,1.817
I0153256,U08945,E0260,electronics,1359.58,2023-05-07,5,0,0,0.883
I0153257,U01059,E0156,electronics,748.2,2023-04-07,4,0,0,0.574
I0153258,U03994,E0020,electronics,944.6,2023-07-29,7,0,0,0.904
I0153259,U07949,F0006,fashion,113.03,2023-11-23,11,0,0,2.091
I0153260,U04617,E0044,electronics,568.12,2024-04-18,4,0,0,1.267
I0153261,U05187,F0129,fashion,172.52,2023-01-30,1,1,0,1.969
I0153262,U01563,F0235,fashion,229.66,2024-07-13,7,0,0,2.346
I0153263,U05640,E0171,electronics,427.36,2024-03-31,3,0,0,0.662
I0153264,U01058,E0052,electronics,169.3,2023-03-11,3,0,0,0.645
I0153265,U09747,F0240,fashion,148.96,2023-08-19,8,0,0,2.351
I0153266,U00370,F0150,fashion,162.87,2023-02-23,2,0,0,0.705
I0153267,U08764,F0331,fashion,59.28,2024-09-15,9,0,0,0.812
I0153268,U05614,F0139,fashion,22.76,2024-07-16,7,0,0,2.298
I0153269,U00557,F0209,fashion,57.32,2024-05-25,5,0,0,1.18
I0153270,U07705,F0440,fashion,187.98,2023-01-08,1,0,0,1.825
I0153271,U09588,F0494,fashion,154.17,2023-12-30,12,0,0,1.958
I0153272,U07784,E0276,electronics,977.92,2024-04-07,4,0,0,1.04
I0153273,U01889,F0487,fashion,68.81,2023-11-02,11,0,0,1.345
I0153274,U00950,E0297,electronics,1281.18,2023-12-08,12,1,1,2.196
I0153275,U01975,E0040,electronics,760.86,2023-06-04,6,0,0,1.147
I0153276,U07489,F0008,fashion,201.46,2023-06-17,6,0,0,1.376
I0153277,U02837,F0075,fashion,183.49,2023-03-02,3,1,0,1.092
I0153278,U02838,E0207,electronics,1233.1,2024-05-27,5,0,0,0.941
I0153279,U02162,F0214,fashion,201.53,2023-12-08,12,1,0,1.908
I0153280,U06923,E0115,electronics,186.85,2023-11-02,11,0,0,2.784
I0153281,U05899,E0286,electronics,251.11,2023-07-25,7,0,0,0.687
I0153282,U09463,E0226,electronics,403.59,2023-01-08,1,0,0,0.656
I0153283,U00260,E0271,electronics,1170.32,2024-12-23,12,0,0,2.199
I0153284,U01647,F0098,fashion,265.18,2024-05-03,5,0,0,0.988
I0153285,U05939,F0137,fashion,110.72,2024-03-10,3,0,0,1.083
I0153286,U05685,E0268,electronics,875.67,2024-12-26,12,0,0,2.352
I0153287,U01685,F0145,fashion,165.47,2023-09-27,9,0,0,1.251
I0153288,U05229,E0115,electronics,186.85,2023-04-12,4,0,0,0.574
I0153289,U05277,F0422,fashion,99.01,2024-08-30,8,0,0,2.126
I0153290,U03286,F0246,fashion,29.52,2024-02-20,2,0,0,0.85
I0153291,U01743,F0209,fashion,57.32,2024-06-09,6,1,0,1.879
I0153292,U05355,F0221,fashion,276.65,2023-05-07,5,0,0,0.854
I0153293,U05800,F0130,fashion,219.08,2024-01-24,1,0,0,1.967
I0153294,U00780,E0152,electronics,26.02,2024-03-18,3,0,0,0.525
I0153295,U00095,E0018,electronics,219.01,2024-04-13,4,0,0,0.679
I0153296,U03425,E0213,electronics,1431.07,2024-12-30,12,1,0,2.16
I0153297,U00628,F0248,fashion,149.17,2023-01-02,1,0,0,1.674
I0153298,U00747,E0263,electronics,60.78,2024-02-16,2,1,0,0.861
I0153299,U00829,E0014,electronics,447.98,2024-10-05,10,0,0,0.73
I0153300,U06824,F0117,fashion,226.71,2023-06-23,6,0,0,1.9
I0153301,U03287,E0024,electronics,306.45,2023-11-10,11,1,0,1.48
I0153302,U02556,E0081,electronics,1371.72,2023-01-06,1,0,0,0.667
I0153303,U03071,E0220,electronics,109.16,2024-07-29,7,1,0,0.502
I0153304,U08937,F0139,fashion,22.76,2023-11-06,11,0,0,1.087
I0153305,U03363,F0386,fashion,104.25,2024-02-25,2,1,0,0.811
I0153306,U06323,F0269,fashion,286.74,2023-03-04,3,0,0,1.14
I0153307,U01005,E0231,electronics,1290.82,2023-05-03,5,0,0,0.606
I0153308,U04173,E0068,electronics,1268.41,2024-12-07,12,1,0,2.991
I0153309,U02870,F0128,fashion,218.82,2024-04-22,4,0,0,1.296
I0153310,U07920,E0076,electronics,750.57,2023-07-02,7,1,0,0.51
I0153311,U09883,E0134,electronics,1349.35,2023-07-08,7,1,0,0.978
I0153312,U06989,F0408,fashion,25.64,2024-08-24,8,0,0,1.982
I0153313,U02725,F0085,fashion,134.96,2023-12-07,12,1,0,1.6
I0153314,U07720,E0147,electronics,1063.92,2023-10-19,10,0,0,0.854
I0153315,U07221,F0250,fashion,37.59,2023-02-09,2,0,0,0.741
I0153316,U02475,E0201,electronics,177.93,2023-05-01,5,0,0,1.3
I0153317,U08697,E0106,electronics,1299.87,2023-04-11,4,0,0,0.563
I0153318,U05923,E0111,electronics,404.56,2023-03-09,3,0,0,0.551
I0153319,U01117,F0084,fashion,257.06,2024-11-25,11,0,0,1.16
I0153320,U03608,E0172,electronics,1059.77,2024-09-22,9,0,0,1.125
I0153321,U04574,E0274,electronics,342.76,2024-04-13,4,0,0,0.584
I0153322,U08103,F0013,fashion,115.32,2023-03-26,3,0,0,1.15
I0153323,U03558,F0076,fashion,114.34,2023-05-31,5,0,0,1.032
I0153324,U00341,E0048,electronics,1337.42,2024-08-13,8,1,0,1.665
I0153325,U04429,E0113,electronics,433.62,2024-10-02,10,0,0,0.624
I0153326,U07580,E0046,electronics,1438.47,2023-10-21,10,0,0,0.763
I0153327,U04009,F0285,fashion,249.9,2024-08-06,8,0,0,2.366
I0153328,U04168,F0224,fashion,280.38,2024-05-15,5,0,0,1.152
I0153329,U01876,E0084,electronics,1237.52,2024-09-09,9,0,0,1.806
I0153330,U01749,F0431,fashion,266.39,2024-01-05,1,0,0,1.694
I0153331,U00138,F0345,fashion,103.85,2023-04-26,4,0,0,1.167
I0153332,U03086,F0334,fashion,129.2,2023-05-19,5,0,0,1.178
I0153333,U04472,F0294,fashion,253.95,2024-01-24,1,1,0,1.878
I0153334,U02027,F0271,fashion,110.81,2023-05-18,5,0,0,0.833
I0153335,U00444,F0453,fashion,220.9,2023-03-17,3,1,0,1.317
I0153336,U05143,E0009,electronics,103.63,2024-12-27,12,0,0,2.4
I0153337,U01797,F0160,fashion,238.32,2023-05-11,5,0,0,1.041
I0153338,U00517,F0249,fashion,233.35,2023-05-07,5,0,0,1.47
I0153339,U00754,F0223,fashion,44.63,2023-10-17,10,0,0,0.896
I0153340,U08794,F0314,fashion,298.28,2024-04-30,4,0,0,1.156
I0153341,U03858,F0381,fashion,248.65,2023-06-25,6,1,0,1.876
I0153342,U06434,E0243,electronics,65.36,2023-08-02,8,1,0,1.931
I0153343,U07460,E0153,electronics,834.65,2024-05-08,5,1,0,0.622
I0153344,U07858,F0290,fashion,183.54,2024-07-19,7,0,0,2.177
I0153345,U02460,E0158,electronics,820.98,2024-08-14,8,1,1,1.316
I0153346,U00602,F0052,fashion,151.09,2024-02-26,2,0,0,0.913
I0153347,U04508,E0057,electronics,554.28,2024-02-24,2,0,0,0.724
I0153348,U00355,E0032,electronics,1153.89,2024-06-03,6,0,0,0.861
I0153349,U01437,E0068,electronics,1268.41,2024-03-23,3,0,0,0.546
I0153350,U02135,F0139,fashion,22.76,2024-09-18,9,0,0,0.944
I0153351,U01400,F0014,fashion,282.21,2023-07-26,7,0,0,2.317
I0153352,U03625,F0177,fashion,158.39,2024-06-06,6,0,0,1.841
I0153353,U06046,F0466,fashion,102.23,2024-05-10,5,0,0,0.927
I0153354,U02593,E0095,electronics,1463.76,2023-03-24,3,0,0,0.642
I0153355,U05648,E0257,electronics,1393.91,2023-03-23,3,0,0,0.89
I0153356,U02049,F0089,fashion,105.84,2024-12-17,12,1,0,2.008
I0153357,U05751,E0057,electronics,554.28,2024-12-12,12,0,0,2.882
I0153358,U01338,F0489,fashion,102.75,2024-08-09,8,0,0,2.351
I0153359,U02103,E0141,electronics,1057.85,2023-09-14,9,1,0,1.703
I0153360,U08184,F0188,fashion,77.35,2023-08-22,8,0,0,2.35
I0153361,U04365,E0151,electronics,46.72,2023-06-01,6,0,0,0.882
I0153362,U01638,E0204,electronics,1133.74,2024-11-06,11,0,0,1.295
I0153363,U06943,F0081,fashion,152.27,2024-07-16,7,0,0,2.099
I0153364,U09224,F0431,fashion,266.39,2023-11-23,11,0,0,0.855
I0153365,U08064,F0312,fashion,252.71,2024-04-21,4,0,0,0.984
I0153366,U00407,F0225,fashion,177.02,2024-07-15,7,0,0,2.443
I0153367,U02519,E0091,electronics,970.92,2023-09-23,9,0,0,1.701
I0153368,U03736,E0262,electronics,1013.26,2024-07-20,7,0,0,0.704
I0153369,U07204,F0314,fashion,298.28,2023-01-31,1,1,0,1.441
I0153370,U09109,E0001,electronics,348.58,2024-10-30,10,0,0,0.604
I0153371,U08258,E0154,electronics,795.68,2023-09-25,9,0,0,1.991
I0153372,U07593,F0446,fashion,27.74,2023-03-09,3,0,0,0.945
I0153373,U08455,F0485,fashion,195.04,2024-04-02,4,1,1,1.047
I0153374,U01175,E0269,electronics,604.11,2023-12-30,12,1,0,2.7
I0153375,U06762,F0404,fashion,179.07,2024-03-13,3,0,0,0.954
I0153376,U03774,E0287,electronics,1296.72,2024-03-23,3,0,0,0.774
I0153377,U06486,F0391,fashion,67.11,2023-08-31,8,0,0,1.418
I0153378,U06213,F0361,fashion,65.88,2024-03-14,3,0,0,1.014
I0153379,U01329,E0273,electronics,922.19,2024-11-03,11,0,0,2.459
I0153380,U05053,F0281,fashion,247.59,2024-07-14,7,0,0,1.875
I0153381,U09408,F0391,fashion,67.11,2024-10-08,10,0,0,0.903
I0153382,U07754,F0251,fashion,287.23,2023-11-03,11,0,0,2.13
I0153383,U09885,E0115,electronics,186.85,2023-12-01,12,0,0,2.476
I0153384,U01507,E0197,electronics,113.12,2023-05-30,5,0,0,0.812
I0153385,U08401,E0125,electronics,279.14,2024-02-07,2,0,0,1.074
I0153386,U05450,F0089,fashion,105.84,2023-03-04,3,1,0,0.937
I0153387,U02814,E0295,electronics,877.7,2024-01-27,1,0,0,0.949
I0153388,U02055,E0185,electronics,949.65,2024-02-03,2,0,0,0.503
I0153389,U02308,F0342,fashion,193.1,2023-01-24,1,0,0,1.897
I0153390,U08492,E0223,electronics,623.12,2024-11-08,11,0,0,2.238
I0153391,U05946,F0103,fashion,285.19,2023-08-30,8,0,0,1.85
I0153392,U05988,E0285,electronics,1289.94,2024-10-02,10,0,0,0.585
I0153393,U04496,E0187,electronics,1366.45,2024-08-12,8,0,0,1.797
I0153394,U04778,F0272,fashion,93.51,2024-07-23,7,0,0,2.37
I0153395,U06815,F0076,fashion,114.34,2024-03-04,3,0,0,0.819
I0153396,U03601,E0065,electronics,39.9,2024-06-03,6,1,0,0.982
I0153397,U06804,F0342,fashion,193.1,2023-03-16,3,0,0,1.092
I0153398,U00308,E0296,electronics,531.9,2023-02-10,2,0,0,0.516
I0153399,U01616,F0356,fashion,122.23,2024-08-14,8,0,0,1.328
I0153400,U07129,F0009,fashion,70.35,2023-06-01,6,0,0,0.812
I0153401,U02548,F0280,fashion,75.16,2024-11-05,11,1,1,2.115
I0153402,U06990,F0330,fashion,196.24,2023-04-18,4,0,0,1.146
I0153403,U05966,F0269,fashion,286.74,2024-08-22,8,0,0,1.308
I0153404,U06453,F0469,fashion,30.35,2024-09-06,9,0,0,0.812
I0153405,U01413,F0463,fashion,72.67,2024-10-26,10,0,0,0.616
I0153406,U05490,F0074,fashion,42.99,2023-07-13,7,0,0,2.174
I0153407,U02388,E0230,electronics,76.28,2024-10-26,10,0,0,0.927
I0153408,U04737,F0155,fashion,185.09,2023-01-24,1,0,0,1.699
I0153409,U04076,F0000,fashion,33.21,2023-10-12,10,0,0,0.721
I0153410,U04850,F0454,fashion,229.36,2023-01-16,1,0,0,1.297
I0153411,U03792,E0011,electronics,1164.87,2023-02-23,2,0,0,0.503
I0153412,U03563,F0263,fashion,126.88,2024-03-28,3,0,0,1.073
I0153413,U08317,E0293,electronics,597.28,2023-08-19,8,0,0,1.85
I0153414,U08940,E0227,electronics,104.47,2023-10-04,10,1,1,0.808
I0153415,U07898,F0132,fashion,99.18,2023-10-12,10,0,0,0.645
I0153416,U04790,F0457,fashion,196.27,2023-10-21,10,0,0,0.621
I0153417,U03354,F0298,fashion,256.8,2024-05-17,5,0,0,1.059
I0153418,U08509,F0482,fashion,124.05,2024-09-16,9,0,0,0.727
I0153419,U05398,F0160,fashion,238.32,2024-12-12,12,0,0,1.997
I0153420,U08370,F0267,fashion,113.98,2023-12-31,12,0,0,1.89
I0153421,U01934,E0292,electronics,256.4,2023-11-17,11,1,1,2.976
I0153422,U03420,E0093,electronics,753.93,2024-07-09,7,0,0,0.678
I0153423,U05544,E0025,electronics,1143.96,2023-02-22,2,1,0,0.663
I0153424,U02040,E0088,electronics,332.6,2023-08-21,8,1,0,1.215
I0153425,U02320,F0437,fashion,127.14,2023-10-06,10,0,0,1.265
I0153426,U07557,E0098,electronics,676.16,2024-03-07,3,0,0,0.906
I0153427,U07217,E0002,electronics,929.42,2024-01-16,1,0,0,0.659
I0153428,U09924,E0074,electronics,1332.58,2023-12-27,12,0,0,2.847
I0153429,U08706,E0140,electronics,102.6,2023-08-10,8,1,0,1.733
I0153430,U08985,E0290,electronics,399.4,2023-08-07,8,0,0,1.992
I0153431,U04699,F0353,fashion,76.01,2023-11-29,11,0,0,1.191
I0153432,U06355,E0217,electronics,590.68,2024-12-11,12,0,0,1.471
I0153433,U08902,E0132,electronics,548.89,2024-06-17,6,0,0,0.976
I0153434,U08222,F0285,fashion,249.9,2024-12-03,12,0,0,2.073
I0153435,U04578,E0163,electronics,239.11,2024-06-30,6,0,0,0.988
I0153436,U07474,F0086,fashion,240.42,2024-10-17,10,1,0,0.755
I0153437,U04755,F0092,fashion,292.06,2023-10-20,10,0,0,1.478
I0153438,U09381,F0190,fashion,26.02,2023-08-07,8,0,0,1.903
I0153439,U03300,F0159,fashion,84.42,2024-09-21,9,0,0,0.962
I0153440,U06494,E0124,electronics,1251.73,2023-12-14,12,0,0,0.803
I0153441,U08032,F0006,fashion,113.03,2023-09-04,9,1,0,0.696
I0153442,U03562,F0174,fashion,70.63,2024-03-19,3,1,0,0.873
I0153443,U06526,F0046,fashion,59.96,2024-03-21,3,0,0,1.178
I0153444,U02866,E0094,electronics,214.38,2023-02-27,2,0,0,0.82
I0153445,U09104,F0266,fashion,50.12,2024-03-05,3,1,0,0.882
I0153446,U01651,F0350,fashion,55.66,2024-11-21,11,0,0,2.112
I0153447,U03192,F0204,fashion,28.67,2023-09-22,9,0,0,1.28
I0153448,U07678,F0414,fashion,133.83,2023-06-25,6,0,0,2.264
I0153449,U01034,F0195,fashion,216.49,2023-03-15,3,0,0,1.122
I0153450,U04581,F0135,fashion,70.83,2023-09-16,9,0,0,0.952
I0153451,U06228,E0058,electronics,891.43,2023-01-21,1,0,0,0.934
I0153452,U07352,E0195,electronics,868.01,2023-02-10,2,0,0,0.685
I0153453,U05662,F0404,fashion,179.07,2024-09-14,9,0,0,1.137
I0153454,U04143,F0377,fashion,220.93,2024-05-15,5,0,0,1.493
I0153455,U08004,E0149,electronics,785.63,2023-12-06,12,1,0,2.25
I0153456,U09689,E0020,electronics,944.6,2024-01-14,1,0,0,0.971
I0153457,U04120,F0262,fashion,264.63,2024-09-23,9,0,0,0.601
I0153458,U00075,E0200,electronics,693.39,2023-07-12,7,0,0,0.782
I0153459,U02710,E0256,electronics,753.81,2024-01-28,1,0,0,0.766
I0153460,U04345,F0110,fashion,295.19,2024-11-24,11,1,0,1.965
I0153461,U09854,F0461,fashion,25.75,2024-05-09,5,0,0,1.486
I0153462,U09071,E0068,electronics,1268.41,2023-09-08,9,0,0,1.917
I0153463,U04973,E0030,electronics,533.72,2023-04-02,4,0,0,0.89
I0153464,U07574,F0143,fashion,230.98,2024-06-17,6,0,0,2.061
I0153465,U01872,E0071,electronics,1224.76,2023-09-03,9,0,0,1.529
I0153466,U00412,F0196,fashion,63.24,2024-06-06,6,0,0,1.098
I0153467,U09548,E0082,electronics,83.02,2023-03-16,3,0,0,0.604
I0153468,U08313,E0152,electronics,26.02,2024-11-16,11,0,0,2.003
I0153469,U03317,F0256,fashion,64.16,2023-07-03,7,0,0,2.494
I0153470,U05951,F0484,fashion,56.6,2023-09-27,9,0,0,0.84
I0153471,U00680,F0191,fashion,123.08,2024-05-19,5,0,0,0.996
I0153472,U05446,F0196,fashion,63.24,2024-08-05,8,0,0,2.027
I0153473,U00958,F0190,fashion,26.02,2024-05-02,5,1,0,1.063
I0153474,U06363,E0203,electronics,436.99,2023-07-18,7,0,0,0.95
I0153475,U00308,E0007,electronics,69.63,2024-01-26,1,0,0,0.532
I0153476,U01669,F0329,fashion,42.63,2023-11-23,11,0,0,1.165
I0153477,U04020,F0426,fashion,46.65,2023-06-24,6,0,0,1.831
I0153478,U06430,E0170,electronics,300.64,2023-03-03,3,0,0,0.573
I0153479,U00296,E0180,electronics,1352.36,2023-10-26,10,0,0,0.554
I0153480,U03230,E0091,electronics,970.92,2023-06-22,6,0,0,0.711
I0153481,U08970,F0060,fashion,36.98,2023-03-02,3,0,0,0.906
I0153482,U06343,E0190,electronics,436.57,2023-06-07,6,0,0,0.898
I0153483,U08076,E0005,electronics,298.85,2024-05-30,5,0,0,0.795
I0153484,U02886,E0112,electronics,97.23,2024-09-23,9,1,0,1.689
I0153485,U03636,F0353,fashion,76.01,2023-10-08,10,0,0,1.236
I0153486,U05113,E0289,electronics,1361.83,2024-05-12,5,0,0,0.75
I0153487,U04432,E0033,electronics,310.56,2023-01-08,1,1,0,0.588
I0153488,U03985,F0017,fashion,167.37,2024-03-12,3,0,0,1.329
I0153489,U09848,E0002,electronics,929.42,2023-02-27,2,0,0,0.89
I0153490,U07853,F0289,fashion,72.84,2024-05-19,5,0,0,1.114
I0153491,U09326,E0261,electronics,1010.28,2023-07-05,7,0,0,0.558
I0153492,U01121,F0371,fashion,100.4,2024-01-23,1,0,0,0.947
I0153493,U06424,F0313,fashion,187.25,2023-09-20,9,0,0,0.877
